OutputID,row_1_X_1,row_1_Y_1,row_1_X_2,row_1_Y_2,row_1_X_3,row_1_Y_3,row_1_X_4,row_1_Y_4,row_2_X_1,row_2_Y_1,row_2_X_2,row_2_Y_2,row_2_X_3,row_2_Y_3,row_2_X_4,row_2_Y_4,row_3_X_1,row_3_Y_1,row_3_X_2,row_3_Y_2,row_3_X_3,row_3_Y_3,row_3_X_4,row_3_Y_4,row_4_X_1,row_4_Y_1,row_4_X_2,row_4_Y_2,row_4_X_3,row_4_Y_3,row_4_X_4,row_4_Y_4,row_5_X_1,row_5_Y_1,row_5_X_2,row_5_Y_2,row_5_X_3,row_5_Y_3,row_5_X_4,row_5_Y_4,row_6_X_1,row_6_Y_1,row_6_X_2,row_6_Y_2,row_6_X_3,row_6_Y_3,row_6_X_4,row_6_Y_4,row_7_X_1,row_7_Y_1,row_7_X_2,row_7_Y_2,row_7_X_3,row_7_Y_3,row_7_X_4,row_7_Y_4,row_8_X_1,row_8_Y_1,row_8_X_2,row_8_Y_2,row_8_X_3,row_8_Y_3,row_8_X_4,row_8_Y_4,row_9_X_1,row_9_Y_1,row_9_X_2,row_9_Y_2,row_9_X_3,row_9_Y_3,row_9_X_4,row_9_Y_4,row_10_X_1,row_10_Y_1,row_10_X_2,row_10_Y_2,row_10_X_3,row_10_Y_3,row_10_X_4,row_10_Y_4,row_11_X_1,row_11_Y_1,row_11_X_2,row_11_Y_2,row_11_X_3,row_11_Y_3,row_11_X_4,row_11_Y_4,Type_0,Type_1,Type_2,Type_3,Type_4,Type_5,ImageLocation,MaskLocation
Image298_1TPP_5R_MT_NG.jpg,314,2307,5330,2221,5335,1908,308,1989,306,1978,5336,1900,5338,1625,300,1701,298,1693,5339,1615,5340,1318,289,1402,289,1384,5340,1306,5336,1013,287,1117,286,1103,5339,1007,5335,683,282,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage298_1TPP_5R_MT_NG.jpg?alt=media&token=f23e8a85-9227-4b33-84f2-a13d12a515df,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/ba224d82bd00d846aabb537b/cjhjmj1jskhm00756fggxmffg_Type0_straight_tray_mask.png""}"
Image293_1TPP_5R_MT_NG.jpg,317,2310,5338,2221,5351,1932,310,1988,310,1983,5351,1926,5352,1647,303,1697,300,1690,5357,1635,5353,1327,298,1390,296,1382,5355,1314,5346,1020,294,1116,296,1108,5346,1011,5345,688,293,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage293_1TPP_5R_MT_NG.jpg?alt=media&token=2e9f0d75-4cfe-4f2d-8e7f-70f4fb876fb5,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/b96ced0286010b6391831fff/cjhj2k8owg9y20756orgjq1rr_Type0_straight_tray_mask.png""}"
Image099_1TPP_3R_MT.jpg,320,1174,2949,1169,2953,915,321,920,321,910,2964,903,2971,664,316,674,311,668,2966,655,2962,359,301,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage099_1TPP_3R_MT.jpg?alt=media&token=553aa7fa-96fd-4f36-811c-832f5e70fb35,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/552cdf2a98b996da191ac073/cjhhfm70x96zt0756wnwordyl_Type0_straight_tray_mask.png"",""Type1_bent_tray"":""https://imagemasks.s3.amazonaws.com/552cdf2a98b996da191ac073/cjhhfm70x96zt0756wnwordyl_Type1_bent_tray_mask.png""}"
Image427_1TPP_5R_MT_AS.jpg,320,3131,4512,3151,4522,2844,301,2834,298,2768,4528,2799,4546,2481,275,2468,270,2414,4547,2430,4566,2115,250,2094,247,2031,4571,2066,4594,1740,231,1709,224,1650,4596,1693,4622,1371,200,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage427_1TPP_5R_MT_AS.jpg?alt=media&token=442aa85c-432a-45ad-a5ea-332b14399d95,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/c0c6808a7f35a7652a02f646/cjhjumy2be33m0702jyhtk2k3_Type0_straight_tray_mask.png""}"
Image280_1TPP_5R_MT_NG.jpg,323,2288,5370,2274,5380,1978,315,1980,315,1963,5379,1964,5386,1678,314,1685,311,1667,5386,1666,5391,1364,308,1373,308,1359,5393,1351,5396,1058,308,1074,307,1059,5396,1050,5400,734,306,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage280_1TPP_5R_MT_NG.jpg?alt=media&token=24762f8e-d1e5-41d0-9a01-84ae6f445fc6,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/b91a55d7d428f44c229e9694/cjhix10wzfhxc0756l0ckb7rq_Type0_straight_tray_mask.png""}"
Image314_1TPP_5R_MT_NG.jpg,331,2358,5365,2253,5365,1934,328,2025,332,2010,5368,1925,5368,1647,326,1743,322,1728,5369,1636,5366,1342,320,1448,322,1434,5368,1331,5364,1056,317,1158,315,1140,5369,1045,5363,713,312,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage314_1TPP_5R_MT_NG.jpg?alt=media&token=3c29bee5-76b1-40da-a110-e822a1dfcf57,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/269723f4e1919f42359bd384/cjhjrvij2dzr407025en6811z_Type0_straight_tray_mask.png""}"
Image269_2TPP_4R_PL3.jpg,332,2134,2886,2145,2889,1961,331,1951,328,1916,2889,1929,2895,1744,328,1729,326,1694,2895,1708,2901,1520,324,1507,326,1471,2901,1487,2906,1297,323,1287,321,1141,2910,1157,2909,968,326,957,326,919,2909,931,2907,745,330,733,331,698,2907,710,2904,524,335,514,335,477,2901,488,2901,308,337,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage269_2TPP_4R_PL3.jpg?alt=media&token=86774c74-eba0-4d96-b7a0-60f5940e2e1d,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/26bfd859822a306e20a91410/cjhisk61iawxk0702qe5znfu8_Type0_straight_tray_mask.png"",""Type1_bent_tray"":""https://imagemasks.s3.amazonaws.com/26bfd859822a306e20a91410/cjhisk61iawxk0702qe5znfu8_Type1_bent_tray_mask.png""}"
Image311_1TPP_5R_MT_NG.jpg,332,2358,5360,2256,5357,1934,320,2037,324,2023,5358,1924,5356,1634,315,1762,314,1748,5354,1618,5352,1328,303,1450,303,1441,5356,1313,5353,1050,298,1151,298,1138,5351,1036,5346,705,296,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage311_1TPP_5R_MT_NG.jpg?alt=media&token=60afeb08-5b0f-4ac8-98d7-14697202fcb8,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/72cdb6a943032a6d9546cebe/cjhjr61hlku570756d8meq37q_Type0_straight_tray_mask.png""}"
Image315_1TPP_5R_MT_NG.jpg,337,2354,5359,2258,5361,1951,328,2028,328,2013,5363,1933,5362,1659,322,1740,323,1725,5363,1646,5361,1359,317,1443,317,1430,5363,1343,5355,1055,313,1156,312,1142,5359,1044,5352,706,307,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage315_1TPP_5R_MT_NG.jpg?alt=media&token=6972dc71-aa69-4058-9480-978683d58141,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/d5310c698a3c2481c9b61c75/cjhjrsibfdzo307027vzospqf_Type0_straight_tray_mask.png""}"
Image316_1TPP_5R_MT_NG.jpg,338,2366,5363,2247,5364,1946,328,2044,328,2026,5363,1926,5361,1653,320,1756,320,1738,5362,1637,5361,1346,313,1455,313,1438,5361,1334,5358,1063,307,1154,306,1138,5359,1046,5354,715,299,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage316_1TPP_5R_MT_NG.jpg?alt=media&token=83930bc7-c7cb-422e-817a-7ac23f242025,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/d90e2127110ed06542929581/cjhjs85jgkw4t0756q2y5q3p8_Type0_straight_tray_mask.png""}"
Image332_1TPP_4R_PL1_NG.jpg,349,2262,5403,2274,5395,1900,360,1887,356,1869,5389,1884,5398,1491,350,1490,353,1474,5406,1471,5408,1088,352,1091,353,1069,5404,1068,5417,686,348,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage332_1TPP_4R_PL1_NG.jpg?alt=media&token=e5c16261-38bd-4439-8b4a-9a4967e6b252,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/986ea8e09bbb20b47e8f5f17/cjhjy9g6pl83y075607u5ukxu_Type0_straight_tray_mask.png""}"
Image337_1TPP_4R_PL1_NG.jpg,351,2278,5388,2245,5385,1870,356,1905,353,1888,5383,1854,5383,1466,343,1508,348,1491,5380,1450,5391,1059,340,1109,342,1088,5388,1036,5391,658,332,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage337_1TPP_4R_PL1_NG.jpg?alt=media&token=90f9a617-1534-4da4-8247-aefcd216d340,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/094fb273ae1d3c203917c4b3/cjhjzatzolc3707566iqqdsht_Type0_straight_tray_mask.png""}"
Image339_1TPP_4R_PL1_NG.jpg,352,2283,5386,2261,5378,1892,354,1912,356,1892,5379,1866,5380,1483,351,1515,353,1494,5381,1467,5384,1077,346,1114,344,1096,5392,1054,5392,676,340,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage339_1TPP_4R_PL1_NG.jpg?alt=media&token=17c04146-39c0-4c27-abbb-1c691ffa1d2f,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/5ac7ff59c7c8115a54d811d6/cjhk0w6o8eiwc0702uqtm9inc_Type0_straight_tray_mask.png""}"
Image334_1TPP_4R_PL1_NG.jpg,352,2308,5389,2229,5379,1855,357,1939,356,1918,5379,1840,5377,1454,346,1537,348,1524,5377,1432,5377,1048,333,1140,337,1122,5376,1028,5376,647,314,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage334_1TPP_4R_PL1_NG.jpg?alt=media&token=a66c05a5-52ab-4e2f-baed-8e0239e2570b,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/d5b4ddb8c0d48a33c5c0baa5/cjhjyl8ccl9vj0756hn27fpjx_Type0_straight_tray_mask.png""}"
Image338_1TPP_4R_PL1_NG.jpg,356,2262,5390,2287,5384,1908,359,1892,359,1875,5388,1888,5392,1504,356,1496,360,1476,5393,1488,5395,1097,353,1095,351,1078,5402,1079,5406,695,342,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage338_1TPP_4R_PL1_NG.jpg?alt=media&token=cb7de896-bb8a-4ba2-bf71-6b063b6958f6,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/95fde579b4f61cd3e1926c9e/cjhk0n6uqei2c0702negvlduf_Type0_straight_tray_mask.png""}"
Image329_1TPP_4R_PL1_NG.jpg,356,2297,5409,2271,5394,1895,355,1926,356,1905,5398,1873,5399,1487,350,1527,353,1505,5402,1464,5401,1082,347,1124,346,1104,5398,1060,5412,683,334,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage329_1TPP_4R_PL1_NG.jpg?alt=media&token=e1ae4444-77b7-4d5e-9a7c-f9e541a8f7af,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/51e326922055995869685775/cjhjuiym7l0gk07566gk79yln_Type0_straight_tray_mask.png""}"
Image325_1TPP_4R_PL1_NG.jpg,357,2300,5389,2250,5383,1874,356,1929,360,1910,5383,1854,5384,1466,350,1528,350,1509,5384,1450,5382,1058,340,1129,340,1107,5382,1040,5394,665,324,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage325_1TPP_4R_PL1_NG.jpg?alt=media&token=04357501-7aa3-4c6b-8cc1-b263795ace60,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/7370404e18e672f4f17c0d9e/cjhju1dtql0150756d8sjjsfr_Type0_straight_tray_mask.png""}"
Image336_1TPP_4R_PL1_NG.jpg,357,2306,5396,2240,5391,1866,354,1933,357,1915,5389,1848,5387,1460,348,1536,349,1517,5388,1440,5388,1057,338,1134,336,1114,5384,1034,5389,654,318,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage336_1TPP_4R_PL1_NG.jpg?alt=media&token=9a149f5c-54ea-4552-84f9-eded3d1b66b7,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/b11116f13846300487fccdea/cjhjz5b0heb7m0702xwjka3wo_Type0_straight_tray_mask.png""}"
Image340_1TPP_4R_PL1_NG.jpg,357,2310,5388,2245,5381,1874,348,1938,350,1918,5380,1850,5375,1467,343,1538,341,1518,5378,1445,5378,1061,333,1138,335,1117,5377,1041,5380,662,322,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage340_1TPP_4R_PL1_NG.jpg?alt=media&token=2efbd4b4-57a1-47b9-8563-00f4690e1760,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/504d5b7197d1962069be53ad/cjhjzvs5zlelv0756k6t85gpk_Type0_straight_tray_mask.png""}"
Image248_2TPP_3R_PL3.jpg,357,2327,3072,2304,3074,2044,356,2063,362,2013,3073,1995,3075,1734,356,1746,347,1702,3076,1688,3080,1425,354,1436,358,1264,3089,1251,3080,997,362,996,367,948,3074,941,3074,684,368,690,371,644,3070,640,3068,388,374,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage248_2TPP_3R_PL3.jpg?alt=media&token=58ef94bd-dbca-447b-92fb-8df35cda7ddb,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/f4fd69af203d125145d2f495/cjhjlwz5wkfzu075619q7kpwu_Type0_straight_tray_mask.png"",""Type1_bent_tray"":""https://imagemasks.s3.amazonaws.com/f4fd69af203d125145d2f495/cjhjlwz5wkfzu075619q7kpwu_Type1_bent_tray_mask.png""}"
Image324_1TPP_4R_PL1_NG.jpg,358,2286,5404,2294,5400,1905,362,1909,366,1890,5397,1887,5399,1498,356,1500,359,1487,5400,1485,5408,1092,357,1098,359,1085,5408,1076,5426,687,352,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage324_1TPP_4R_PL1_NG.jpg?alt=media&token=a57ac28e-563c-48e9-a6a8-5363260d7763,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/eca76223487beb3a51b85e7d/cjhjtnszne1ib07025c0bgbv4_Type0_straight_tray_mask.png""}"
Image263_2TPP_4R_PL3.jpg,359,2170,3039,2226,3041,2026,366,1967,366,1934,3041,1995,3042,1794,379,1733,382,1702,3042,1765,3041,1564,385,1522,390,1486,3044,1537,3044,1337,394,1276,368,1134,3019,1191,3012,993,382,940,385,911,3007,966,3003,777,397,718,403,687,3004,744,3001,557,412,498,417,469,3000,526,2998,338,430,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage263_2TPP_4R_PL3.jpg?alt=media&token=604ba277-0a69-43ad-8241-548e88e339e6,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/224abd208779d60953afae05/cjhire6tjauzc0702685aif90_Type0_straight_tray_mask.png"",""Type1_bent_tray"":""https://imagemasks.s3.amazonaws.com/224abd208779d60953afae05/cjhire6tjauzc0702685aif90_Type1_bent_tray_mask.png""}"
Image273_2TPP_4R_PL3.jpg,361,2170,2935,2156,2933,1979,360,1981,357,1945,2930,1935,2933,1728,360,1755,357,1730,2928,1708,2930,1524,355,1531,350,1497,2945,1489,2950,1305,347,1310,351,1171,2946,1159,2942,970,354,982,355,950,2939,933,2935,746,356,762,360,726,2935,714,2936,520,360,546,357,504,2940,487,2933,308,360,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage273_2TPP_4R_PL3.jpg?alt=media&token=70735ab0-9925-4786-b31f-4b8fcd277baf,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/9ebd3076d18db4fbe68f7768/cjhisrfhqeujg07564uaf58ap_Type0_straight_tray_mask.png"",""Type1_bent_tray"":""https://imagemasks.s3.amazonaws.com/9ebd3076d18db4fbe68f7768/cjhisrfhqeujg07564uaf58ap_Type1_bent_tray_mask.png""}"
Image180_1TPP_3R_PL1_NG.jpg,363,2347,5133,2384,5137,1956,358,1906,363,1800,5142,1823,5142,1396,354,1369,358,1277,5128,1277,5137,850,372,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage180_1TPP_3R_PL1_NG.jpg?alt=media&token=51a9a4ee-1ede-4acb-a7e5-4d3154bb9875,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/89e15b48fe5be9d3cbde2c8b/cjhisylyxevd90756otayvpty_Type0_straight_tray_mask.png""}"
Image423_1TPP_5R_MT_AS.jpg,365,3231,4435,3275,4451,2974,357,2946,352,2885,4457,2929,4477,2618,339,2589,337,2532,4484,2573,4499,2271,320,2228,317,2172,4506,2225,4525,1909,300,1856,298,1800,4526,1855,4547,1551,277,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage423_1TPP_5R_MT_AS.jpg?alt=media&token=dd657ced-4b2b-40c0-ad7d-ae79e1f60ce2,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/30938ee788cea9d540b133d2/cjhjtn7iekxni0756jpkjej0d_Type0_straight_tray_mask.png"",""Type1_bent_tray"":""https://imagemasks.s3.amazonaws.com/30938ee788cea9d540b133d2/cjhjtn7iekxni0756jpkjej0d_Type1_bent_tray_mask.png""}"
Image331_1TPP_4R_PL1_NG.jpg,369,2295,5402,2249,5399,1872,366,1918,364,1900,5399,1854,5398,1467,358,1523,359,1503,5395,1451,5398,1065,346,1122,349,1098,5396,1040,5405,668,341,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage331_1TPP_4R_PL1_NG.jpg?alt=media&token=821c3ac7-bf08-469c-b5f3-82842fde7978,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/388fcd7fbb6dcf501f6e96eb/cjhjy6taql7ut075663uehirn_Type0_straight_tray_mask.png""}"
Image181_1TPP_3R_PL1_NG.jpg,369,2301,5136,2310,5145,1890,364,1868,364,1748,5140,1774,5140,1350,364,1315,369,1204,5145,1230,5145,784,373,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjhflh2qu0qwk0756dyr2j16z%2F100a2cba-ae19-470f-9474-2f20d34560f1%2FImage181_1TPP_3R_PL1_NG.jpg?alt=media&token=8c1424e6-0413-4651-a71f-d6423ac46f0d,"{""Type0_straight_tray"":""https://imagemasks.s3.amazonaws.com/f1f55738c441d1cd4aa67ef6/cjhit47dlayub07024k5fewrz_Type0_straight_tray_mask.png""}"
